wdid,name,wdLabel,gender,dob,dobPrecision,source,sourceDate,pid,position,start,psid
Q109930959,Kevin Bernard,Kevin Bernard,male,,,,,Q109930984,Minister of Health & Wellness,2022-01-10,Q109930959-1282BD92-BDE5-48CD-858D-36B24AF4C01A
Q109930990,Anthony Mahler,Anthony Mahler,male,,,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930995,Minister of Tourism & Diaspora Relations,2020-11-16,Q109930990-FFFB9DCA-CB24-4C6A-8D51-943E29ECDAA2
Q109930999,Abner ‘Andre’ Perez,Andre Perez,male,,,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109931002,Minister of The Blue Economy & Civil Aviation,2020-11-16,Q109930999-EDE6B7E7-6D3C-4DFB-B3C9-65599EE1E905
Q109931006,Henry Charles Usher,Henry Charles Usher,male,,,https://www.nationalassembly.gov.bz/house-of-representatives/,2022-01-14,Q109931013,"Minister of Public Service, Constitutional & Political Reform, and Religious Affairs",2020-11-16,Q109931006-2BD40B7F-9E6C-46AE-A6AA-71E1AB84D3F3
Q16198058,Michel Chebat,Michel Chebat,male,1969-05-23,11,,,Q109930927,Minister of Public Utilities & Logistics,2022-01-10,Q16198058-31BE9228-C30B-4BBC-879D-C8309193DE8F
Q24953658,Julius Espat,Julius Espat,male,1968-01-01,9,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930933,Minister of Infrastructure Development & Housing,2020-11-16,Q24953658-32AA70DE-A2DB-431F-9D3B-A85C17D929B1
Q24953659,Florencio Marin Jr.,Florencio Marin Jr.,male,2000-01-01,7,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930942,Minister of National Defence & Border Security,2020-11-16,Q24953659-BEC893BB-A995-405E-899B-315609FDD96D
Q24953680,Jose Abelardo Mai,Jose Abelardo Mai,male,2000-01-01,7,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930914,"Minister of Agriculture, Food Security, & Enterprise",2020-11-16,Q24953680-0B3F5E91-D8D8-4372-AC6C-D938943DB659
Q5289506,Dolores Balderamos Garcia,Dolores Balderamos-García,female,1957-01-01,9,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930949,"Minister of Human Development, Families & Indigenous People's Affairs",2020-11-16,Q5289506-A37B658B-41F2-4196-BC74-96E1F733DCCF
Q5480967,Francis Fonseca,Francis Fonseca,male,1967-03-11,11,https://www.nationalassembly.gov.bz/house-of-representatives/,2022-01-14,Q109930940,"Minister of Education, Culture, E-Governance, Science & Technology",2020-11-16,Q5480967-2E0798F8-ADAF-41D9-9A19-D95E9C3AE1FF
Q58896061,Kareem Musa,Kareem Musa,male,,,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930965,Minister of Home Affairs & New Growth Industries,2020-11-16,Q58896061-FAEBF90A-2536-4542-8F52-FDCC74596307
Q6266369,John Briceño,Johnny Briceño,male,1960-07-17,11,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930904,"Minister of Finance, Economic Development & Investment",2020-11-16,Q6266369-3539D3E6-547E-454E-B482-43CB4B4CAFBA
Q6266369,John Briceño,Johnny Briceño,male,1960-07-17,11,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q862638,Prime Minister,2020-11-12,Q6266369-7A1728DD-6E93-4104-A3F7-16A5416B9A41
Q7357499,Rodwell Ferguson,Rodwell Ferguson,male,1962-01-01,9,,,Q110553345,"Minister of Youth, Sports and Transport",2022-01-10,Q7357499-3B313A12-41D5-4767-8D73-1E7FC0AE3341
Q86003169,Oscar Requena,Oscar Ruben Requena,male,,,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930946,"Minister of Rural Transformation, Community Development, Local Government & Labour",2020-11-16,Q86003169-DD85F132-23D7-40ED-9BF3-4EB2DEFAA49D
Q86003684,Cordel Hyde,Cordel Hyde,male,1973-08-20,11,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930894,Deputy Prime Minister,2020-11-16,Q86003684-8B06706E-1838-4318-96E3-FA9A3F034DF1
Q86003684,Cordel Hyde,Cordel Hyde,male,1973-08-20,11,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930897,"Minister of Natural Resources, Petroleum & Mining",2020-11-16,Q86003684-BE6BAF4F-FC77-4294-BC3F-F43820A3F9D2
Q86003939,Orlando Habet,Orlando Habet,male,,,https://www.nationalassembly.gov.bz/house-of-representatives/,2021-12-05,Q109930969,"Minister of Sustainable Development, Climate Change & Disaster Risk Management",2020-11-16,Q86003939-E53B847F-3CA0-4371-815F-9ECDD1E6B3E5
